inventory_id,store_id,product_id,record_date,stock_qty,reorder_level,stock_status,supplier_lead_days
INV000420,STR005,PRD0053,2023-02-05,73,38,In Stock,15
INV000421,STR001,PRD0042,2023-01-06,111,49,In Stock,18
INV000422,STR016,PRD0053,2023-11-27,44,38,In Stock,17
INV000423,STR039,PRD0034,2023-07-28,2,9,Low Stock,29
INV000424,STR030,PRD0029,2023-06-02,195,20,In Stock,9
INV000425,STR022,PRD0014,2023-08-06,29,46,Low Stock,15
INV000426,STR002,PRD0024,2023-12-25,160,50,In Stock,25
INV000427,STR004,PRD0025,2023-07-08,35,49,Low Stock,6
INV000428,STR041,PRD0031,2023-04-14,137,11,In Stock,27
INV000429,STR023,PRD0059,2023-10-21,98,9,In Stock,21
INV000430,STR024,PRD0035,2023-04-25,85,39,In Stock,10
INV000431,STR031,PRD0043,2023-02-24,57,29,In Stock,7
INV000432,STR014,PRD0016,2023-03-19,174,11,In Stock,17
INV000433,STR023,PRD0028,2023-08-26,191,27,In Stock,30
INV000434,STR022,PRD0033,2023-01-05,40,19,In Stock,25
INV000435,STR002,PRD0028,2023-04-18,41,27,In Stock,4
INV000436,STR019,PRD0031,2023-10-23,30,11,In Stock,20
INV000437,STR009,PRD0056,2023-05-25,77,44,In Stock,13
INV000438,STR042,PRD0058,2023-09-13,52,45,In Stock,20
INV000439,STR041,PRD0033,2023-10-04,50,19,In Stock,10
INV000440,STR050,PRD0032,2023-06-28,186,34,In Stock,16
INV000441,STR014,PRD0052,2023-01-16,115,11,In Stock,14
INV000442,STR029,PRD0039,2023-09-14,51,5,In Stock,11
INV000443,STR013,PRD0008,2023-01-21,31,8,In Stock,3
INV000444,STR019,PRD0017,2023-03-14,195,27,In Stock,23
INV000445,STR014,PRD0040,2023-04-29,196,47,In Stock,9
INV000446,STR007,PRD0018,2023-06-20,113,39,In Stock,19
INV000447,STR040,PRD0056,2023-08-22,101,44,In Stock,29
INV000448,STR004,PRD0001,2023-11-29,195,17,In Stock,21
INV000449,STR046,PRD0042,2023-07-01,71,49,In Stock,12
INV000450,STR014,PRD0006,2023-09-07,135,29,In Stock,18
INV000451,STR046,PRD0058,2023-08-01,136,45,In Stock,14
INV000452,STR033,PRD0060,2023-10-17,28,39,Low Stock,7
INV000453,STR048,PRD0031,2023-02-02,161,11,In Stock,27
INV000454,STR002,PRD0035,2023-05-14,109,39,In Stock,3
INV000455,STR026,PRD0032,2023-01-05,146,34,In Stock,12
INV000456,STR002,PRD0020,2023-07-26,26,40,Low Stock,12
INV000457,STR014,PRD0020,2023-03-27,88,40,In Stock,11
INV000458,STR019,PRD0036,2023-05-15,78,16,In Stock,18
INV000459,STR008,PRD0037,2023-06-06,50,27,In Stock,15
INV000460,STR032,PRD0002,2023-06-19,177,34,In Stock,6
INV000461,STR013,PRD0011,2023-05-17,132,12,In Stock,10
INV000462,STR030,PRD0045,2023-07-31,48,46,In Stock,13
INV000463,STR018,PRD0043,2023-11-06,178,29,In Stock,5
INV000464,STR027,PRD0045,2023-09-19,157,46,In Stock,19
INV000465,STR009,PRD0025,2023-12-04,131,49,In Stock,9
INV000466,STR027,PRD0038,2023-05-10,200,29,In Stock,8
INV000467,STR033,PRD0014,2023-05-27,140,46,In Stock,14
INV000468,STR011,PRD0003,2023-01-24,109,40,In Stock,14
INV000469,STR003,PRD0012,2023-07-11,85,10,In Stock,16
INV000470,STR037,PRD0018,2023-08-18,25,39,Low Stock,19
INV000471,STR008,PRD0027,2023-07-22,119,7,In Stock,11
INV000472,STR009,PRD0042,2023-11-04,151,49,In Stock,16
INV000473,STR004,PRD0056,2023-04-06,183,44,In Stock,17
INV000474,STR024,PRD0059,2023-01-14,82,9,In Stock,4
INV000475,STR047,PRD0044,2023-01-17,33,24,In Stock,19
INV000476,STR046,PRD0030,2023-03-21,34,26,In Stock,29
INV000477,STR027,PRD0003,2023-12-26,95,40,In Stock,21
INV000478,STR023,PRD0028,2023-10-31,62,27,In Stock,8
INV000479,STR040,PRD0050,2023-10-23,77,34,In Stock,11
INV000480,STR009,PRD0025,2023-06-11,79,49,In Stock,4
INV000481,STR047,PRD0023,2023-11-16,161,26,In Stock,18
INV000482,STR046,PRD0047,2023-02-26,50,47,In Stock,16
INV000483,STR011,PRD0040,2023-01-02,154,47,In Stock,26
INV000484,STR012,PRD0006,2023-10-30,152,29,In Stock,11
INV000485,STR025,PRD0059,2023-01-08,71,9,In Stock,26
INV000486,STR041,PRD0007,2023-11-17,106,40,In Stock,16
INV000487,STR018,PRD0009,2023-09-27,46,42,In Stock,15
INV000488,STR033,PRD0056,2023-04-17,105,44,In Stock,22
INV000489,STR034,PRD0007,2023-09-17,31,40,Low Stock,16
INV000490,STR019,PRD0051,2023-05-08,21,30,Low Stock,3
INV000491,STR016,PRD0008,2023-05-21,0,8,Low Stock,5
INV000492,STR011,PRD0040,2023-08-18,25,47,Low Stock,19
INV000493,STR009,PRD0036,2023-10-11,195,16,In Stock,17
INV000494,STR006,PRD0041,2023-05-16,57,24,In Stock,15
INV000495,STR023,PRD0038,2023-01-13,48,29,In Stock,11
INV000496,STR021,PRD0039,2023-05-04,26,5,In Stock,14
INV000497,STR021,PRD0047,2023-07-18,69,47,In Stock,19
INV000498,STR007,PRD0059,2023-05-15,8,9,Low Stock,8
INV000499,STR032,PRD0056,2023-11-16,58,44,In Stock,30
INV000500,STR007,PRD0032,2023-11-14,180,34,In Stock,15
INV000501,STR005,PRD0039,2023-11-02,81,5,In Stock,21
INV000502,STR048,PRD0034,2023-06-28,65,9,In Stock,9
INV000503,STR042,PRD0030,2023-05-24,81,26,In Stock,7
INV000504,STR018,PRD0045,2023-11-26,14,46,Low Stock,6
INV000505,STR037,PRD0038,2023-06-26,160,29,In Stock,9
INV000506,STR002,PRD0013,2023-09-05,137,50,In Stock,25
INV000507,STR025,PRD0054,2023-09-02,140,12,In Stock,14
INV000508,STR002,PRD0005,2023-06-14,113,18,In Stock,23
INV000509,STR026,PRD0050,2023-05-24,81,34,In Stock,25
INV000510,STR045,PRD0054,2023-07-19,3,12,Low Stock,22
INV000511,STR034,PRD0013,2023-09-23,96,50,In Stock,30
INV000512,STR013,PRD0059,2023-11-15,105,9,In Stock,25
INV000513,STR009,PRD0025,2023-08-09,27,49,Low Stock,8
INV000514,STR003,PRD0015,2023-02-27,94,9,In Stock,12
INV000515,STR048,PRD0045,2023-09-10,47,46,In Stock,25
INV000516,STR015,PRD0055,2023-08-30,35,40,Low Stock,29
INV000517,STR016,PRD0024,2023-06-13,115,50,In Stock,18
INV000518,STR006,PRD0009,2023-04-01,153,42,In Stock,25
INV000519,STR024,PRD0042,2023-10-19,150,49,In Stock,16
INV000520,STR009,PRD0034,2023-03-11,147,9,In Stock,25
INV000521,STR034,PRD0020,2023-09-03,4,40,Low Stock,25
INV000522,STR001,PRD0011,2023-12-01,53,12,In Stock,4
INV000523,STR002,PRD0001,2023-01-04,83,17,In Stock,23
INV000524,STR002,PRD0016,2023-10-31,7,11,Low Stock,12
INV000525,STR009,PRD0013,2023-12-15,93,50,In Stock,5
INV000526,STR029,PRD0005,2023-10-20,122,18,In Stock,18
INV000527,STR008,PRD0011,2023-05-14,192,12,In Stock,18
INV000528,STR029,PRD0037,2023-10-04,184,27,In Stock,8
INV000529,STR026,PRD0021,2023-12-09,80,26,In Stock,25
INV000530,STR037,PRD0056,2023-01-02,3,44,Low Stock,16
INV000531,STR046,PRD0015,2023-02-08,73,9,In Stock,7
INV000532,STR019,PRD0046,2023-09-26,160,37,In Stock,22
INV000533,STR008,PRD0024,2023-04-03,30,50,Low Stock,8
INV000534,STR001,PRD0031,2023-02-06,130,11,In Stock,23
INV000535,STR042,PRD0038,2023-05-18,127,29,In Stock,6
INV000536,STR033,PRD0038,2023-05-21,99,29,In Stock,6
INV000537,STR009,PRD0021,2023-11-19,89,26,In Stock,29
INV000538,STR049,PRD0059,2023-08-11,151,9,In Stock,24
INV000539,STR018,PRD0058,2023-07-19,73,45,In Stock,20
INV000540,STR034,PRD0055,2023-02-03,199,40,In Stock,17
INV000541,STR002,PRD0031,2023-10-16,44,11,In Stock,10
INV000542,STR041,PRD0038,2023-01-11,146,29,In Stock,8
INV000543,STR050,PRD0059,2023-07-12,184,9,In Stock,21
INV000544,STR023,PRD0007,2023-04-03,192,40,In Stock,19
INV000545,STR009,PRD0030,2023-03-28,193,26,In Stock,16
INV000546,STR043,PRD0009,2023-01-10,133,42,In Stock,17
INV000547,STR036,PRD0014,2023-03-19,87,46,In Stock,19
INV000548,STR043,PRD0010,2023-07-25,142,16,In Stock,27
INV000549,STR024,PRD0010,2023-12-29,116,16,In Stock,3
INV000550,STR032,PRD0010,2023-12-02,12,16,Low Stock,30
INV000551,STR014,PRD0053,2023-02-19,32,38,Low Stock,3
INV000552,STR040,PRD0004,2023-11-28,160,5,In Stock,7
INV000553,STR002,PRD0047,2023-11-05,105,47,In Stock,30
INV000554,STR049,PRD0019,2023-07-17,34,47,Low Stock,26
INV000555,STR012,PRD0045,2023-07-13,151,46,In Stock,25
INV000556,STR044,PRD0018,2023-09-13,182,39,In Stock,13
INV000557,STR036,PRD0058,2023-10-07,2,45,Low Stock,6
INV000558,STR032,PRD0035,2023-04-05,148,39,In Stock,20
INV000559,STR021,PRD0012,2023-08-09,36,10,In Stock,28
INV000560,STR038,PRD0048,2023-05-28,20,20,Low Stock,28
INV000561,STR042,PRD0044,2023-04-23,149,24,In Stock,3
INV000562,STR004,PRD0050,2023-08-03,76,34,In Stock,14
INV000563,STR031,PRD0042,2023-04-14,176,49,In Stock,7
INV000564,STR047,PRD0054,2023-03-22,111,12,In Stock,4
INV000565,STR033,PRD0034,2023-10-12,169,9,In Stock,16
INV000566,STR013,PRD0024,2023-11-16,137,50,In Stock,3
INV000567,STR013,PRD0049,2023-11-06,156,7,In Stock,18
INV000568,STR019,PRD0023,2023-08-06,0,26,Low Stock,13
INV000569,STR001,PRD0004,2023-12-10,101,5,In Stock,26
INV000570,STR022,PRD0032,2023-02-18,87,34,In Stock,13
INV000571,STR037,PRD0004,2023-06-30,44,5,In Stock,19
INV000572,STR042,PRD0051,2023-11-18,96,30,In Stock,25
INV000573,STR043,PRD0051,2023-04-25,97,30,In Stock,11
INV000574,STR036,PRD0021,2023-10-17,156,26,In Stock,6
INV000575,STR040,PRD0025,2023-11-17,138,49,In Stock,12
INV000576,STR007,PRD0030,2023-05-21,192,26,In Stock,25
INV000577,STR044,PRD0041,2023-05-21,150,24,In Stock,9
INV000578,STR007,PRD0019,2023-07-10,162,47,In Stock,17
INV000579,STR006,PRD0031,2023-10-27,88,11,In Stock,14
INV000580,STR016,PRD0037,2023-03-01,118,27,In Stock,13
INV000581,STR038,PRD0036,2023-05-27,46,16,In Stock,20
INV000582,STR036,PRD0040,2023-01-19,103,47,In Stock,10
INV000583,STR036,PRD0013,2023-03-10,105,50,In Stock,23
INV000584,STR045,PRD0059,2023-11-26,71,9,In Stock,28
INV000585,STR006,PRD0044,2023-01-13,188,24,In Stock,28
INV000586,STR021,PRD0039,2023-01-23,148,5,In Stock,5
INV000587,STR045,PRD0015,2023-04-01,141,9,In Stock,5
INV000588,STR043,PRD0016,2023-09-18,100,11,In Stock,18
INV000589,STR025,PRD0014,2023-02-09,141,46,In Stock,24
INV000590,STR024,PRD0053,2023-12-19,28,38,Low Stock,7
INV000591,STR041,PRD0045,2023-06-24,129,46,In Stock,12
INV000592,STR033,PRD0004,2023-02-10,189,5,In Stock,10
INV000593,STR033,PRD0015,2023-09-25,142,9,In Stock,29
INV000594,STR017,PRD0040,2023-03-01,115,47,In Stock,10
INV000595,STR037,PRD0026,2023-03-07,70,14,In Stock,5
INV000596,STR029,PRD0011,2023-07-31,107,12,In Stock,13
INV000597,STR038,PRD0054,2023-06-09,193,12,In Stock,3
INV000598,STR035,PRD0019,2023-05-28,153,47,In Stock,24
INV000599,STR013,PRD0012,2023-11-01,89,10,In Stock,15
INV000600,STR045,PRD0004,2023-10-17,99,5,In Stock,25
INV000601,STR012,PRD0009,2023-12-05,143,42,In Stock,30
INV000602,STR039,PRD0001,2023-11-09,180,17,In Stock,3
INV000603,STR044,PRD0017,2023-04-19,124,27,In Stock,7
INV000604,STR050,PRD0019,2023-05-04,194,47,In Stock,26
INV000605,STR033,PRD0002,2023-12-08,131,34,In Stock,11
INV000606,STR024,PRD0005,2023-12-22,143,18,In Stock,3
INV000607,STR047,PRD0032,2023-07-19,150,34,In Stock,7
INV000608,STR008,PRD0002,2023-10-13,130,34,In Stock,26
INV000609,STR017,PRD0004,2023-03-01,49,5,In Stock,29
INV000610,STR003,PRD0010,2023-02-21,117,16,In Stock,15
INV000611,STR015,PRD0022,2023-08-30,64,8,In Stock,19
INV000612,STR003,PRD0007,2023-11-28,189,40,In Stock,10
INV000613,STR037,PRD0016,2023-10-27,10,11,Low Stock,26
INV000614,STR003,PRD0012,2023-07-14,31,10,In Stock,29
INV000615,STR042,PRD0039,2023-12-09,123,5,In Stock,5
INV000616,STR027,PRD0006,2023-11-14,50,29,In Stock,19
INV000617,STR015,PRD0034,2023-07-01,145,9,In Stock,8
INV000618,STR013,PRD0009,2023-11-18,181,42,In Stock,18
INV000619,STR020,PRD0013,2023-07-04,101,50,In Stock,8
INV000620,STR019,PRD0019,2023-04-22,24,47,Low Stock,21
INV000621,STR048,PRD0035,2023-10-14,10,39,Low Stock,20
INV000622,STR038,PRD0029,2023-01-08,78,20,In Stock,15
INV000623,STR028,PRD0001,2023-08-06,73,17,In Stock,5
INV000624,STR013,PRD0002,2023-03-07,51,34,In Stock,9
INV000625,STR040,PRD0033,2023-05-24,53,19,In Stock,18
INV000626,STR013,PRD0009,2023-08-30,64,42,In Stock,22
INV000627,STR006,PRD0059,2023-07-25,147,9,In Stock,15
INV000628,STR004,PRD0023,2023-11-02,73,26,In Stock,22
INV000629,STR042,PRD0053,2023-01-24,44,38,In Stock,11
INV000630,STR027,PRD0056,2023-06-17,30,44,Low Stock,11
INV000631,STR017,PRD0048,2023-03-08,73,20,In Stock,29
INV000632,STR013,PRD0022,2023-09-18,114,8,In Stock,18
INV000633,STR048,PRD0020,2023-10-27,60,40,In Stock,22
INV000634,STR027,PRD0018,2023-11-11,50,39,In Stock,22
INV000635,STR003,PRD0028,2023-01-11,150,27,In Stock,24
INV000636,STR022,PRD0018,2023-08-01,115,39,In Stock,4
INV000637,STR010,PRD0050,2023-03-11,97,34,In Stock,14
INV000638,STR036,PRD0018,2023-09-11,133,39,In Stock,26
INV000639,STR015,PRD0009,2023-03-04,99,42,In Stock,22
INV000640,STR020,PRD0020,2023-01-03,185,40,In Stock,24
INV000641,STR036,PRD0046,2023-02-18,158,37,In Stock,20
INV000642,STR037,PRD0015,2023-02-25,87,9,In Stock,13
INV000643,STR035,PRD0035,2023-02-24,82,39,In Stock,11
INV000644,STR015,PRD0044,2023-01-30,159,24,In Stock,13
INV000645,STR032,PRD0023,2023-01-18,98,26,In Stock,19
INV000646,STR021,PRD0023,2023-02-19,37,26,In Stock,16
INV000647,STR031,PRD0035,2023-06-05,54,39,In Stock,16
INV000648,STR001,PRD0054,2023-01-10,142,12,In Stock,17
INV000649,STR049,PRD0011,2023-07-16,49,12,In Stock,9
INV000650,STR034,PRD0013,2023-04-13,86,50,In Stock,9
INV000651,STR020,PRD0056,2023-11-22,36,44,Low Stock,7
INV000652,STR040,PRD0028,2023-03-31,100,27,In Stock,27
INV000653,STR022,PRD0007,2023-03-01,85,40,In Stock,23
INV000654,STR048,PRD0005,2023-08-30,120,18,In Stock,17
INV000655,STR033,PRD0053,2023-11-30,16,38,Low Stock,15
INV000656,STR008,PRD0002,2023-05-23,191,34,In Stock,7
INV000657,STR008,PRD0056,2023-01-31,188,44,In Stock,24
INV000658,STR012,PRD0004,2023-05-12,69,5,In Stock,26
INV000659,STR008,PRD0006,2023-05-10,141,29,In Stock,10
INV000660,STR040,PRD0049,2023-09-01,96,7,In Stock,14
INV000661,STR041,PRD0034,2023-06-28,17,9,In Stock,12
INV000662,STR014,PRD0007,2023-02-15,21,40,Low Stock,10
INV000663,STR002,PRD0021,2023-07-22,76,26,In Stock,22
INV000664,STR029,PRD0034,2023-06-18,119,9,In Stock,8
INV000665,STR046,PRD0034,2023-12-25,125,9,In Stock,7
INV000666,STR025,PRD0038,2023-10-04,71,29,In Stock,12
INV000667,STR050,PRD0029,2023-07-09,34,20,In Stock,20
INV000668,STR018,PRD0056,2023-05-28,64,44,In Stock,3
INV000669,STR034,PRD0007,2023-01-22,164,40,In Stock,6
INV000670,STR043,PRD0044,2023-01-20,178,24,In Stock,18
INV000671,STR027,PRD0017,2023-01-07,94,27,In Stock,10
INV000672,STR025,PRD0059,2023-09-03,134,9,In Stock,4
INV000673,STR004,PRD0027,2023-11-10,128,7,In Stock,20
INV000674,STR016,PRD0035,2023-12-19,147,39,In Stock,11
INV000675,STR007,PRD0039,2023-01-05,34,5,In Stock,30
INV000676,STR003,PRD0007,2023-09-26,86,40,In Stock,23
INV000677,STR001,PRD0023,2023-02-26,103,26,In Stock,20
INV000678,STR032,PRD0060,2023-03-17,21,39,Low Stock,20
INV000679,STR017,PRD0036,2023-02-24,100,16,In Stock,9
INV000680,STR029,PRD0006,2023-02-21,27,29,Low Stock,15
INV000681,STR035,PRD0020,2023-03-27,78,40,In Stock,29
INV000682,STR008,PRD0046,2023-06-12,73,37,In Stock,20
INV000683,STR031,PRD0009,2023-04-29,32,42,Low Stock,28
INV000684,STR037,PRD0041,2023-02-16,106,24,In Stock,17
INV000685,STR013,PRD0049,2023-05-02,93,7,In Stock,26
INV000686,STR025,PRD0007,2023-05-09,13,40,Low Stock,28
INV000687,STR045,PRD0005,2023-01-24,180,18,In Stock,26
INV000688,STR035,PRD0048,2023-08-30,80,20,In Stock,13
INV000689,STR006,PRD0015,2023-06-07,161,9,In Stock,17
INV000690,STR010,PRD0049,2023-01-13,98,7,In Stock,4
INV000691,STR023,PRD0004,2023-07-25,102,5,In Stock,5
INV000692,STR032,PRD0029,2023-09-07,103,20,In Stock,7
INV000693,STR030,PRD0017,2023-01-30,106,27,In Stock,4
INV000694,STR022,PRD0059,2023-10-21,161,9,In Stock,24
INV000695,STR032,PRD0029,2023-06-23,41,20,In Stock,30
INV000696,STR012,PRD0036,2023-05-02,48,16,In Stock,7
INV000697,STR034,PRD0050,2023-04-04,17,34,Low Stock,29
INV000698,STR011,PRD0037,2023-01-02,134,27,In Stock,4
INV000699,STR044,PRD0053,2023-03-08,58,38,In Stock,19
INV000700,STR012,PRD0026,2023-05-25,62,14,In Stock,18
INV000701,STR017,PRD0001,2023-04-02,83,17,In Stock,7
INV000702,STR037,PRD0010,2023-06-06,15,16,Low Stock,11
INV000703,STR015,PRD0040,2023-10-24,1,47,Low Stock,6
INV000704,STR033,PRD0016,2023-06-11,32,11,In Stock,22
INV000705,STR040,PRD0019,2023-06-28,93,47,In Stock,11
INV000706,STR046,PRD0015,2023-12-07,83,9,In Stock,3
INV000707,STR017,PRD0032,2023-08-26,117,34,In Stock,22
INV000708,STR015,PRD0058,2023-03-09,66,45,In Stock,8
INV000709,STR030,PRD0032,2023-04-09,12,34,Low Stock,22
INV000710,STR031,PRD0054,2023-08-25,129,12,In Stock,17
INV000711,STR003,PRD0016,2023-05-07,179,11,In Stock,21
INV000712,STR012,PRD0024,2023-08-11,137,50,In Stock,6
INV000713,STR050,PRD0019,2023-10-17,154,47,In Stock,17
INV000714,STR011,PRD0055,2023-05-13,25,40,Low Stock,6
INV000715,STR033,PRD0059,2023-01-15,176,9,In Stock,21
INV000716,STR004,PRD0029,2023-06-07,51,20,In Stock,23
INV000717,STR018,PRD0046,2023-10-18,182,37,In Stock,25
INV000718,STR040,PRD0045,2023-01-08,62,46,In Stock,4
INV000719,STR022,PRD0011,2023-10-14,151,12,In Stock,23
INV000720,STR013,PRD0004,2023-12-14,112,5,In Stock,27
INV000721,STR029,PRD0042,2023-09-24,107,49,In Stock,17
INV000722,STR039,PRD0060,2023-11-13,102,39,In Stock,16
INV000723,STR050,PRD0029,2023-07-03,47,20,In Stock,8
INV000724,STR024,PRD0045,2023-11-18,63,46,In Stock,12
INV000725,STR026,PRD0002,2023-10-13,184,34,In Stock,23
INV000726,STR032,PRD0050,2023-11-17,198,34,In Stock,23
INV000727,STR049,PRD0037,2023-11-09,72,27,In Stock,6
INV000728,STR027,PRD0016,2023-12-07,28,11,In Stock,10
INV000729,STR011,PRD0052,2023-11-19,129,11,In Stock,26
INV000730,STR041,PRD0015,2023-01-21,57,9,In Stock,9
INV000731,STR046,PRD0057,2023-09-04,94,15,In Stock,22
INV000732,STR002,PRD0023,2023-04-07,131,26,In Stock,30
INV000733,STR020,PRD0039,2023-08-15,84,5,In Stock,23
INV000734,STR046,PRD0040,2023-04-07,132,47,In Stock,15
INV000735,STR048,PRD0027,2023-11-07,38,7,In Stock,13
INV000736,STR041,PRD0034,2023-05-24,140,9,In Stock,4
INV000737,STR046,PRD0041,2023-08-04,40,24,In Stock,21
INV000738,STR031,PRD0059,2023-08-26,78,9,In Stock,23
INV000739,STR006,PRD0041,2023-05-30,63,24,In Stock,15
INV000740,STR034,PRD0038,2023-10-09,131,29,In Stock,5
INV000741,STR012,PRD0041,2023-08-24,29,24,In Stock,8
INV000742,STR030,PRD0042,2023-03-16,170,49,In Stock,30
INV000743,STR040,PRD0012,2023-07-08,142,10,In Stock,20
INV000744,STR037,PRD0041,2023-05-29,107,24,In Stock,14
INV000745,STR009,PRD0003,2023-08-22,188,40,In Stock,29
INV000746,STR031,PRD0030,2023-07-20,11,26,Low Stock,5
INV000747,STR009,PRD0001,2023-09-21,170,17,In Stock,24
INV000748,STR033,PRD0010,2023-09-20,113,16,In Stock,6
INV000749,STR043,PRD0055,2023-09-06,19,40,Low Stock,8
INV000750,STR010,PRD0060,2023-04-12,73,39,In Stock,29
INV000751,STR004,PRD0048,2023-06-10,73,20,In Stock,13
INV000752,STR024,PRD0003,2023-06-26,157,40,In Stock,13
INV000753,STR047,PRD0058,2023-04-15,40,45,Low Stock,23
INV000754,STR021,PRD0042,2023-03-19,76,49,In Stock,6
INV000755,STR009,PRD0016,2023-08-25,172,11,In Stock,4
INV000756,STR026,PRD0002,2023-05-12,149,34,In Stock,10
INV000757,STR018,PRD0011,2023-11-16,102,12,In Stock,22
INV000758,STR006,PRD0020,2023-08-24,63,40,In Stock,28
INV000759,STR046,PRD0002,2023-04-09,43,34,In Stock,13
INV000760,STR012,PRD0023,2023-07-30,199,26,In Stock,10
INV000761,STR011,PRD0018,2023-01-19,193,39,In Stock,20
INV000762,STR036,PRD0023,2023-03-29,92,26,In Stock,14
INV000763,STR010,PRD0053,2023-08-04,96,38,In Stock,19
INV000764,STR001,PRD0055,2023-12-07,4,40,Low Stock,14
INV000765,STR022,PRD0049,2023-04-22,107,7,In Stock,21
INV000766,STR016,PRD0055,2023-07-26,85,40,In Stock,12
INV000767,STR044,PRD0030,2023-06-10,123,26,In Stock,30
INV000768,STR018,PRD0001,2023-03-09,17,17,Low Stock,29
INV000769,STR017,PRD0051,2023-04-18,33,30,In Stock,11
INV000770,STR022,PRD0051,2023-01-11,94,30,In Stock,7
INV000771,STR044,PRD0059,2023-06-20,116,9,In Stock,19
INV000772,STR011,PRD0035,2023-07-26,82,39,In Stock,24
INV000773,STR014,PRD0025,2023-03-15,94,49,In Stock,26
INV000774,STR044,PRD0026,2023-07-21,61,14,In Stock,21
INV000775,STR025,PRD0008,2023-06-14,113,8,In Stock,17
INV000776,STR012,PRD0036,2023-12-30,65,16,In Stock,15
INV000777,STR016,PRD0009,2023-05-23,142,42,In Stock,24
INV000778,STR029,PRD0010,2023-05-18,167,16,In Stock,22
INV000779,STR003,PRD0002,2023-10-15,141,34,In Stock,5
INV000780,STR024,PRD0007,2023-03-30,188,40,In Stock,18
INV000781,STR030,PRD0010,2023-05-13,163,16,In Stock,25
INV000782,STR033,PRD0052,2023-01-29,10,11,Low Stock,26
INV000783,STR022,PRD0047,2023-10-12,125,47,In Stock,17
INV000784,STR032,PRD0023,2023-04-10,147,26,In Stock,5
INV000785,STR039,PRD0014,2023-08-30,92,46,In Stock,18
INV000786,STR047,PRD0025,2023-10-10,53,49,In Stock,8
INV000787,STR026,PRD0038,2023-03-26,130,29,In Stock,9
INV000788,STR036,PRD0026,2023-06-11,119,14,In Stock,8
INV000789,STR020,PRD0011,2023-02-09,13,12,In Stock,20
INV000790,STR010,PRD0059,2023-04-01,178,9,In Stock,8
INV000791,STR031,PRD0034,2023-06-03,121,9,In Stock,24
INV000792,STR050,PRD0002,2023-06-04,23,34,Low Stock,20
INV000793,STR032,PRD0005,2023-09-01,130,18,In Stock,23
INV000794,STR045,PRD0005,2023-09-17,37,18,In Stock,24
INV000795,STR009,PRD0035,2023-07-26,7,39,Low Stock,13
INV000796,STR015,PRD0055,2023-09-08,128,40,In Stock,16
INV000797,STR007,PRD0004,2023-01-22,159,5,In Stock,4
INV000798,STR015,PRD0053,2023-02-12,153,38,In Stock,11
INV000799,STR018,PRD0047,2023-09-12,3,47,Low Stock,26
INV000800,STR015,PRD0044,2023-07-08,165,24,In Stock,18
INV000801,STR006,PRD0011,2023-12-24,162,12,In Stock,4
INV000802,STR021,PRD0048,2023-03-14,157,20,In Stock,19
INV000803,STR023,PRD0001,2023-08-15,55,17,In Stock,25
INV000804,STR036,PRD0016,2023-10-23,174,11,In Stock,8
INV000805,STR007,PRD0054,2023-03-30,179,12,In Stock,27
INV000806,STR018,PRD0031,2023-06-14,28,11,In Stock,13
INV000807,STR050,PRD0057,2023-05-20,12,15,Low Stock,7
INV000808,STR037,PRD0020,2023-02-11,11,40,Low Stock,8
INV000809,STR013,PRD0039,2023-08-06,153,5,In Stock,18
INV000810,STR027,PRD0034,2023-01-18,86,9,In Stock,14
INV000811,STR025,PRD0027,2023-05-19,128,7,In Stock,10
INV000812,STR046,PRD0048,2023-12-21,192,20,In Stock,25
INV000813,STR031,PRD0033,2023-06-16,126,19,In Stock,7
INV000814,STR024,PRD0016,2023-03-14,40,11,In Stock,8
INV000815,STR047,PRD0047,2023-02-24,191,47,In Stock,18
