return_id,order_id,return_date,reason,status,refund_amount,resolution_type
RET00355,ORD024049,2022-02-05,Wrong item delivered,Pending,110631.85,Exchange
RET00356,ORD008331,2022-03-07,Better price elsewhere,Pending,1686.07,Refund
RET00357,ORD034298,2022-09-15,Better price elsewhere,Approved,7308.16,Store Credit
RET00358,ORD030714,2022-06-19,Wrong item delivered,Rejected,3239.46,Refund
RET00359,ORD044429,2023-02-05,Defective product,Rejected,3687.06,Exchange
RET00360,ORD024513,2023-01-10,Late delivery,Approved,533.08,Refund
RET00361,ORD030377,2023-04-23,Defective product,Approved,87863.48,Refund
RET00362,ORD032064,2023-01-30,Size not fitting,Approved,2336.39,Exchange
RET00363,ORD042493,2023-08-27,Better price elsewhere,Pending,505.85,Exchange
RET00364,ORD027693,2023-08-03,Changed mind,Approved,10186.01,Refund
RET00365,ORD046340,2023-07-13,Damaged packaging,Pending,11216.86,Refund
RET00366,ORD017033,2022-11-06,Defective product,Approved,1376.26,Store Credit
RET00367,ORD003274,2022-11-29,Size not fitting,Rejected,22000.41,Exchange
RET00368,ORD025731,2023-09-05,Changed mind,Rejected,2775.35,Store Credit
RET00369,ORD001051,2022-12-20,Damaged packaging,Approved,17483.47,Exchange
RET00370,ORD045106,2023-10-15,Changed mind,Pending,1417.43,Exchange
RET00371,ORD003962,2023-10-24,Late delivery,Approved,13004.57,Store Credit
RET00372,ORD046508,2023-08-23,Changed mind,Approved,907.66,Store Credit
RET00373,ORD037771,2022-09-12,Better price elsewhere,Rejected,14007.95,Exchange
RET00374,ORD043443,2023-06-27,Size not fitting,Approved,171.4,Exchange
RET00375,ORD032558,2022-10-01,Wrong item delivered,Approved,43464.34,Refund
RET00376,ORD010439,2022-02-25,Wrong item delivered,Rejected,1430.81,Exchange
RET00377,ORD005277,2023-01-27,Size not fitting,Pending,16276.44,Store Credit
RET00378,ORD009434,2023-06-01,Changed mind,Approved,68347.72,Exchange
RET00379,ORD038322,2022-11-25,Better price elsewhere,Approved,1421.82,Exchange
RET00380,ORD004735,2023-04-02,Defective product,Approved,215.66,Refund
RET00381,ORD003820,2023-01-27,Better price elsewhere,Pending,5231.63,Exchange
RET00382,ORD018969,2023-11-19,Size not fitting,Pending,1834.8,Exchange
RET00383,ORD019981,2023-08-21,Size not fitting,Rejected,6306.35,Exchange
RET00384,ORD011599,2023-01-10,Late delivery,Approved,13854.68,Store Credit
RET00385,ORD006512,2022-01-30,Damaged packaging,Approved,4186.78,Store Credit
RET00386,ORD043141,2022-06-11,Size not fitting,Approved,36711.57,Store Credit
RET00387,ORD034887,2023-07-08,Defective product,Approved,11053.56,Refund
RET00388,ORD008929,2022-11-28,Better price elsewhere,Approved,8679.77,Store Credit
RET00389,ORD030994,2022-04-05,Wrong item delivered,Pending,18236.42,Refund
RET00390,ORD033499,2022-07-12,Damaged packaging,Pending,4508.84,Refund
RET00391,ORD011859,2022-12-06,Better price elsewhere,Approved,2257.04,Store Credit
RET00392,ORD015974,2022-05-02,Wrong item delivered,Approved,12966.78,Store Credit
RET00393,ORD021685,2023-06-02,Late delivery,Pending,9822.11,Store Credit
RET00394,ORD047526,2023-10-17,Better price elsewhere,Approved,36537.09,Refund
RET00395,ORD038716,2022-09-08,Wrong item delivered,Approved,609.58,Exchange
RET00396,ORD025753,2022-05-16,Changed mind,Approved,4447.71,Exchange
RET00397,ORD030087,2023-02-18,Late delivery,Rejected,16736.09,Store Credit
RET00398,ORD002150,2023-11-18,Better price elsewhere,Rejected,10165.45,Refund
RET00399,ORD001141,2022-04-26,Late delivery,Rejected,1594.98,Store Credit
RET00400,ORD007010,2022-09-01,Late delivery,Approved,14478.53,Store Credit
RET00401,ORD028188,2023-10-02,Size not fitting,Rejected,950.2,Store Credit
RET00402,ORD043565,2023-04-13,Wrong item delivered,Pending,14420.4,Exchange
RET00403,ORD023999,2022-03-14,Damaged packaging,Approved,5078.82,Store Credit
RET00404,ORD012830,2022-01-30,Changed mind,Pending,64043.01,Refund
RET00405,ORD041052,2022-02-05,Defective product,Approved,15233.24,Store Credit
RET00406,ORD014613,2023-06-14,Damaged packaging,Pending,1658.5,Refund
RET00407,ORD042433,2023-09-11,Wrong item delivered,Approved,5243.14,Exchange
RET00408,ORD024621,2023-11-03,Defective product,Approved,3639.36,Refund
RET00409,ORD016949,2022-01-26,Changed mind,Approved,13931.24,Store Credit
RET00410,ORD023733,2023-10-16,Defective product,Pending,2694.41,Exchange
RET00411,ORD037001,2023-05-28,Late delivery,Pending,16360.09,Refund
RET00412,ORD041303,2023-01-17,Wrong item delivered,Approved,8655.48,Refund
RET00413,ORD008102,2023-11-10,Damaged packaging,Approved,67749.79,Exchange
RET00414,ORD047685,2023-11-10,Wrong item delivered,Rejected,27835.96,Exchange
RET00415,ORD005509,2022-12-18,Changed mind,Rejected,6348.25,Store Credit
RET00416,ORD046163,2023-09-15,Late delivery,Approved,3091.27,Exchange
RET00417,ORD005589,2023-07-22,Better price elsewhere,Pending,1360.0,Refund
RET00418,ORD003483,2023-07-08,Wrong item delivered,Approved,17328.51,Store Credit
RET00419,ORD008259,2023-04-17,Wrong item delivered,Approved,4992.35,Exchange
RET00420,ORD009848,2023-04-07,Changed mind,Approved,1403.6,Refund
RET00421,ORD039349,2023-02-17,Defective product,Rejected,10235.04,Store Credit
RET00422,ORD014273,2022-02-07,Defective product,Approved,25693.22,Refund
RET00423,ORD018088,2024-01-03,Size not fitting,Approved,2316.66,Store Credit
RET00424,ORD005173,2023-01-13,Wrong item delivered,Pending,35775.67,Store Credit
RET00425,ORD026319,2023-02-26,Damaged packaging,Approved,16229.96,Exchange
RET00426,ORD028013,2022-12-17,Late delivery,Pending,16055.51,Exchange
RET00427,ORD035456,2022-03-07,Defective product,Pending,37649.08,Refund
RET00428,ORD005981,2023-09-28,Wrong item delivered,Rejected,196914.07,Exchange
RET00429,ORD013501,2022-01-15,Better price elsewhere,Rejected,8134.91,Refund
RET00430,ORD013666,2022-08-25,Changed mind,Approved,975.41,Store Credit
RET00431,ORD018086,2022-02-02,Changed mind,Pending,4425.03,Exchange
RET00432,ORD042906,2023-11-19,Size not fitting,Approved,1626.85,Store Credit
RET00433,ORD046323,2023-10-23,Late delivery,Approved,7597.4,Exchange
RET00434,ORD005265,2022-07-10,Changed mind,Approved,1765.45,Refund
RET00435,ORD029299,2022-10-25,Changed mind,Rejected,2299.46,Store Credit
RET00436,ORD001371,2023-12-10,Defective product,Approved,5254.85,Store Credit
RET00437,ORD042725,2022-05-09,Damaged packaging,Pending,2550.04,Exchange
RET00438,ORD002998,2022-03-31,Changed mind,Pending,39590.35,Store Credit
RET00439,ORD049377,2023-08-29,Changed mind,Rejected,12149.77,Exchange
RET00440,ORD000669,2022-07-12,Defective product,Approved,10186.64,Exchange
RET00441,ORD008013,2022-06-01,Damaged packaging,Rejected,1352.06,Store Credit
RET00442,ORD034607,2022-07-22,Size not fitting,Pending,79949.81,Refund
RET00443,ORD004106,2023-06-25,Wrong item delivered,Approved,820.75,Refund
RET00444,ORD010962,2023-01-22,Damaged packaging,Rejected,663.81,Store Credit
RET00445,ORD042147,2022-07-17,Defective product,Approved,20702.28,Exchange
RET00446,ORD031824,2022-10-12,Wrong item delivered,Approved,73.71,Refund
RET00447,ORD002857,2023-11-28,Late delivery,Approved,22652.03,Exchange
RET00448,ORD023893,2024-01-14,Size not fitting,Approved,506.43,Store Credit
RET00449,ORD049870,2022-01-26,Better price elsewhere,Approved,4687.91,Refund
RET00450,ORD048617,2023-11-01,Changed mind,Approved,2074.87,Exchange
RET00451,ORD014814,2022-10-23,Late delivery,Approved,2554.11,Refund
RET00452,ORD039564,2023-06-22,Defective product,Rejected,7853.58,Refund
RET00453,ORD036155,2022-01-21,Wrong item delivered,Approved,4858.12,Store Credit
RET00454,ORD018664,2023-10-25,Size not fitting,Rejected,1366.96,Store Credit
RET00455,ORD005671,2022-07-25,Changed mind,Approved,754.89,Refund
RET00456,ORD008961,2023-07-11,Size not fitting,Pending,56178.37,Refund
RET00457,ORD013037,2023-03-03,Changed mind,Pending,88857.23,Exchange
RET00458,ORD037286,2023-06-23,Late delivery,Approved,10493.92,Exchange
RET00459,ORD031859,2022-07-03,Defective product,Approved,17315.34,Refund
RET00460,ORD032362,2023-01-17,Changed mind,Approved,10327.22,Refund
RET00461,ORD005000,2022-04-17,Wrong item delivered,Approved,79544.03,Store Credit
RET00462,ORD008999,2023-12-17,Changed mind,Pending,14176.96,Exchange
RET00463,ORD023612,2022-04-30,Damaged packaging,Rejected,21477.63,Refund
RET00464,ORD048173,2022-01-21,Changed mind,Approved,20712.66,Refund
RET00465,ORD006846,2022-07-29,Better price elsewhere,Approved,45996.21,Exchange
RET00466,ORD019362,2023-08-15,Wrong item delivered,Approved,5008.12,Refund
RET00467,ORD032218,2023-04-16,Size not fitting,Approved,8213.97,Store Credit
RET00468,ORD045758,2023-08-02,Better price elsewhere,Approved,84267.95,Store Credit
RET00469,ORD007607,2023-08-05,Defective product,Rejected,26547.48,Exchange
RET00470,ORD012419,2023-08-02,Damaged packaging,Approved,6453.48,Exchange
RET00471,ORD005504,2022-09-25,Better price elsewhere,Approved,1104.1,Exchange
RET00472,ORD016420,2022-03-18,Late delivery,Approved,809.75,Refund
RET00473,ORD000624,2022-09-04,Damaged packaging,Approved,3125.21,Refund
RET00474,ORD035094,2023-02-12,Late delivery,Rejected,3809.89,Exchange
RET00475,ORD005230,2022-10-06,Changed mind,Rejected,167406.83,Exchange
RET00476,ORD038612,2022-04-21,Changed mind,Pending,54725.94,Store Credit
RET00477,ORD045140,2023-11-18,Late delivery,Approved,32156.53,Store Credit
RET00478,ORD010713,2022-06-20,Defective product,Approved,11101.58,Exchange
RET00479,ORD020516,2022-05-17,Damaged packaging,Pending,60830.23,Exchange
RET00480,ORD000439,2023-08-06,Size not fitting,Approved,3454.36,Exchange
RET00481,ORD002976,2023-09-07,Better price elsewhere,Pending,29620.05,Exchange
RET00482,ORD043765,2022-12-19,Late delivery,Approved,20021.85,Store Credit
RET00483,ORD045367,2023-09-05,Wrong item delivered,Approved,9645.47,Exchange
RET00484,ORD024798,2022-06-06,Late delivery,Approved,6141.6,Store Credit
RET00485,ORD014621,2023-04-22,Better price elsewhere,Approved,6237.43,Refund
RET00486,ORD024883,2023-12-09,Wrong item delivered,Rejected,20787.89,Exchange
RET00487,ORD048338,2022-10-30,Damaged packaging,Approved,114086.04,Store Credit
RET00488,ORD031346,2023-04-27,Defective product,Approved,11748.74,Refund
RET00489,ORD004245,2024-01-05,Defective product,Approved,461.09,Refund
RET00490,ORD021467,2022-08-29,Size not fitting,Rejected,10545.05,Refund
RET00491,ORD022264,2023-04-27,Late delivery,Rejected,9092.18,Exchange
RET00492,ORD036908,2024-01-02,Wrong item delivered,Rejected,1208.36,Store Credit
RET00493,ORD018255,2022-05-16,Damaged packaging,Rejected,6450.77,Store Credit
RET00494,ORD016991,2022-10-11,Defective product,Approved,5212.63,Exchange
RET00495,ORD006770,2022-03-18,Defective product,Approved,55161.41,Exchange
RET00496,ORD047082,2022-10-20,Damaged packaging,Approved,475.34,Refund
RET00497,ORD027956,2022-08-19,Damaged packaging,Approved,131.47,Store Credit
RET00498,ORD003657,2022-08-03,Wrong item delivered,Approved,4183.15,Refund
RET00499,ORD044538,2022-03-20,Defective product,Rejected,17494.36,Store Credit
RET00500,ORD048577,2023-07-24,Damaged packaging,Approved,5716.39,Exchange
RET00501,ORD025988,2022-12-08,Damaged packaging,Approved,723.26,Exchange
RET00502,ORD028886,2022-01-15,Defective product,Approved,1591.14,Store Credit
RET00503,ORD019464,2023-03-30,Late delivery,Rejected,27726.43,Store Credit
RET00504,ORD009071,2023-06-04,Changed mind,Pending,12416.59,Store Credit
RET00505,ORD003225,2022-11-01,Size not fitting,Pending,16295.17,Store Credit
RET00506,ORD036561,2023-06-19,Damaged packaging,Approved,220.91,Store Credit
RET00507,ORD014851,2022-09-23,Wrong item delivered,Pending,3941.06,Exchange
RET00508,ORD038749,2023-06-10,Size not fitting,Rejected,2667.82,Exchange
RET00509,ORD022597,2022-09-28,Late delivery,Pending,67597.85,Store Credit
RET00510,ORD047714,2022-01-18,Late delivery,Rejected,31640.41,Refund
RET00511,ORD029872,2022-12-06,Wrong item delivered,Pending,1140.12,Refund
RET00512,ORD046231,2023-07-28,Late delivery,Approved,3688.46,Refund
RET00513,ORD014984,2022-05-16,Changed mind,Approved,18722.58,Refund
RET00514,ORD036643,2022-04-29,Wrong item delivered,Pending,14395.67,Store Credit
RET00515,ORD039208,2023-12-16,Changed mind,Approved,83252.48,Exchange
RET00516,ORD038607,2024-01-11,Size not fitting,Approved,20422.98,Store Credit
RET00517,ORD022530,2023-11-25,Damaged packaging,Approved,1875.51,Refund
RET00518,ORD047035,2023-03-25,Changed mind,Approved,53552.49,Refund
RET00519,ORD011097,2022-11-16,Wrong item delivered,Approved,5966.23,Refund
RET00520,ORD025504,2022-12-16,Damaged packaging,Approved,59244.72,Exchange
RET00521,ORD034486,2022-12-08,Damaged packaging,Pending,61983.42,Refund
RET00522,ORD044173,2024-01-09,Defective product,Approved,31848.91,Refund
RET00523,ORD000341,2022-12-07,Defective product,Rejected,12652.29,Exchange
RET00524,ORD039435,2023-03-16,Defective product,Rejected,9095.21,Exchange
RET00525,ORD036611,2023-06-07,Size not fitting,Approved,29881.33,Store Credit
RET00526,ORD030147,2023-10-16,Size not fitting,Rejected,19536.31,Store Credit
RET00527,ORD033190,2023-11-28,Wrong item delivered,Approved,1524.31,Store Credit
RET00528,ORD047650,2023-08-15,Changed mind,Rejected,38193.02,Exchange
RET00529,ORD007428,2022-06-24,Damaged packaging,Approved,73196.93,Store Credit
RET00530,ORD035267,2022-05-04,Size not fitting,Approved,10899.01,Exchange
RET00531,ORD006024,2023-07-29,Defective product,Approved,147606.61,Store Credit
RET00532,ORD040333,2023-01-17,Changed mind,Rejected,96555.47,Refund
RET00533,ORD010517,2022-09-15,Better price elsewhere,Approved,6988.94,Store Credit
RET00534,ORD020563,2023-05-07,Changed mind,Rejected,1412.77,Refund
RET00535,ORD017511,2023-10-10,Size not fitting,Rejected,9148.7,Store Credit
RET00536,ORD043190,2022-06-12,Damaged packaging,Rejected,5679.65,Refund
RET00537,ORD029729,2022-05-05,Wrong item delivered,Approved,6339.14,Store Credit
RET00538,ORD003441,2023-03-14,Late delivery,Approved,68976.06,Store Credit
RET00539,ORD043729,2022-10-16,Late delivery,Approved,4332.19,Refund
RET00540,ORD030984,2022-03-29,Size not fitting,Pending,462.04,Store Credit
RET00541,ORD034075,2022-02-05,Changed mind,Pending,24721.11,Refund
RET00542,ORD014455,2023-02-09,Wrong item delivered,Approved,34588.24,Refund
RET00543,ORD044873,2022-03-27,Better price elsewhere,Approved,482.9,Exchange
RET00544,ORD018093,2022-08-21,Damaged packaging,Approved,1557.91,Exchange
RET00545,ORD045605,2022-06-02,Late delivery,Approved,31814.48,Exchange
RET00546,ORD012399,2023-09-27,Size not fitting,Approved,247133.3,Exchange
RET00547,ORD030338,2023-01-21,Wrong item delivered,Rejected,11725.74,Refund
RET00548,ORD010811,2022-07-06,Defective product,Rejected,1703.81,Refund
RET00549,ORD029974,2023-10-01,Defective product,Approved,1939.07,Refund
RET00550,ORD033941,2023-09-08,Late delivery,Approved,5651.21,Store Credit
RET00551,ORD048913,2023-05-31,Better price elsewhere,Approved,2275.16,Refund
RET00552,ORD027754,2022-04-12,Changed mind,Rejected,2554.58,Exchange
RET00553,ORD015051,2022-12-21,Wrong item delivered,Approved,67.67,Refund
RET00554,ORD006098,2023-03-16,Defective product,Rejected,3779.35,Store Credit
RET00555,ORD014647,2022-10-18,Defective product,Pending,3474.69,Refund
RET00556,ORD012859,2023-05-20,Defective product,Pending,99919.21,Exchange
RET00557,ORD001733,2022-02-11,Defective product,Pending,4958.32,Exchange
RET00558,ORD000035,2022-06-19,Defective product,Pending,224817.48,Store Credit
RET00559,ORD024009,2023-09-04,Late delivery,Approved,5857.14,Exchange
RET00560,ORD017724,2023-08-23,Late delivery,Approved,8108.47,Exchange
RET00561,ORD042456,2022-02-07,Changed mind,Pending,1094.76,Exchange
RET00562,ORD039920,2022-12-30,Wrong item delivered,Pending,2850.02,Exchange
RET00563,ORD018749,2022-10-14,Size not fitting,Rejected,3074.25,Refund
RET00564,ORD039017,2022-05-22,Changed mind,Approved,32908.21,Exchange
RET00565,ORD040308,2023-12-04,Wrong item delivered,Approved,2357.72,Store Credit
RET00566,ORD040560,2023-04-12,Defective product,Rejected,5797.67,Refund
RET00567,ORD022733,2023-01-29,Size not fitting,Approved,37255.44,Store Credit
RET00568,ORD017715,2023-06-23,Damaged packaging,Rejected,832.76,Store Credit
RET00569,ORD024488,2023-01-11,Changed mind,Rejected,4664.62,Exchange
RET00570,ORD022028,2023-05-06,Better price elsewhere,Approved,4516.05,Exchange
RET00571,ORD016189,2022-11-27,Damaged packaging,Approved,981.37,Store Credit
RET00572,ORD017873,2022-08-14,Wrong item delivered,Pending,31489.44,Refund
RET00573,ORD016563,2023-05-30,Size not fitting,Pending,51528.4,Exchange
RET00574,ORD008978,2022-07-15,Defective product,Pending,2742.04,Exchange
RET00575,ORD044349,2023-04-24,Wrong item delivered,Pending,7558.08,Store Credit
RET00576,ORD045696,2022-02-21,Better price elsewhere,Approved,35627.95,Store Credit
RET00577,ORD015087,2023-08-30,Late delivery,Pending,37183.81,Refund
RET00578,ORD016354,2023-11-14,Size not fitting,Pending,24598.74,Store Credit
RET00579,ORD034433,2022-10-25,Changed mind,Rejected,5504.19,Refund
RET00580,ORD033036,2022-07-23,Changed mind,Approved,42193.12,Refund
RET00581,ORD027900,2022-12-06,Damaged packaging,Pending,5977.71,Store Credit
RET00582,ORD016430,2022-08-31,Better price elsewhere,Pending,1286.13,Exchange
RET00583,ORD011468,2022-08-23,Late delivery,Pending,3202.89,Refund
RET00584,ORD020249,2022-01-09,Better price elsewhere,Pending,10226.05,Refund
RET00585,ORD015706,2022-07-28,Better price elsewhere,Approved,57129.15,Store Credit
RET00586,ORD047579,2022-12-19,Wrong item delivered,Pending,2877.15,Store Credit
RET00587,ORD016235,2023-10-17,Damaged packaging,Pending,5713.1,Exchange
RET00588,ORD014173,2023-02-09,Late delivery,Pending,962.46,Refund
RET00589,ORD000182,2023-11-17,Changed mind,Rejected,12039.74,Refund
RET00590,ORD030516,2023-06-19,Defective product,Pending,2878.22,Store Credit
RET00591,ORD045433,2023-09-24,Size not fitting,Approved,57495.99,Exchange
RET00592,ORD049677,2022-04-17,Late delivery,Rejected,5854.19,Exchange
RET00593,ORD049374,2022-01-20,Late delivery,Approved,2636.52,Store Credit
RET00594,ORD029415,2023-07-22,Size not fitting,Approved,13223.61,Store Credit
RET00595,ORD027625,2022-06-27,Size not fitting,Approved,6570.61,Refund
RET00596,ORD027331,2022-10-18,Size not fitting,Approved,24125.31,Refund
RET00597,ORD011553,2023-01-06,Defective product,Pending,18579.24,Refund
