order_id,customer_id,store_id,channel,order_date,order_total,status,delivery_date
ORD000324,CUST02381,STR042,In-Store,2022-09-05,268123.0,Delivered,2023-08-21
ORD000325,CUST02632,STR029,In-Store,2022-02-24,7665.0,Delivered,2023-07-09
ORD000326,CUST02511,STR032,Online,2022-10-01,9642.5,Delivered,2023-05-10
ORD000327,CUST04940,STR031,Online,2023-11-12,61333.0,Delivered,2023-11-12
ORD000328,CUST04617,STR014,In-Store,2022-03-26,1600.0,Processing,
ORD000329,CUST04689,STR045,In-Store,2023-10-22,23380.0,Delivered,2023-12-05
ORD000330,CUST03958,STR037,Online,2022-03-11,21200.0,Delivered,2022-04-30
ORD000331,CUST03250,STR014,In-Store,2023-09-13,13208.0,Delivered,2023-11-14
ORD000332,CUST04201,STR042,Mobile App,2023-09-19,48184.0,Delivered,2023-11-28
ORD000333,CUST01217,STR050,In-Store,2022-06-14,39410.0,Delivered,2023-03-08
ORD000334,CUST00754,STR013,Online,2022-06-28,17500.0,Delivered,2023-11-11
ORD000335,CUST02084,STR012,Mobile App,2022-04-14,4770.0,Delivered,2022-10-20
ORD000336,CUST00285,STR029,In-Store,2023-05-08,26400.0,Delivered,2023-11-05
ORD000337,CUST02356,STR010,Online,2023-11-10,6833.5,Delivered,2023-12-16
ORD000338,CUST02984,STR023,In-Store,2023-12-02,20000.0,Delivered,2023-12-11
ORD000339,CUST01493,STR032,Online,2023-08-23,3144.5,Delivered,2023-09-10
ORD000340,CUST01046,STR038,Online,2022-09-03,5020.0,Delivered,2022-12-18
ORD000341,CUST00416,STR007,Online,2022-12-03,21284.0,Delivered,2023-01-25
ORD000342,CUST01397,STR014,Online,2022-05-10,13221.5,Delivered,2023-12-20
ORD000343,CUST02494,STR014,In-Store,2022-04-18,9433.5,Delivered,2023-07-12
ORD000344,CUST04254,STR014,In-Store,2022-06-23,71058.0,Delivered,2022-08-31
ORD000345,CUST03051,STR007,In-Store,2022-03-18,33858.0,Processing,
ORD000346,CUST01617,STR029,In-Store,2023-10-28,12351.0,Delivered,2023-11-29
ORD000347,CUST04710,STR018,Online,2022-11-10,40460.0,Shipped,
ORD000348,CUST00125,STR001,Online,2022-08-27,33000.0,Processing,
ORD000349,CUST01675,STR017,In-Store,2022-04-14,51797.0,Delivered,2022-08-31
ORD000350,CUST04383,STR018,In-Store,2023-08-29,4833.5,Cancelled,
ORD000351,CUST00822,STR021,Mobile App,2022-08-29,1870.0,Delivered,2023-03-30
ORD000352,CUST04043,STR004,In-Store,2023-11-10,3400.0,Delivered,2023-12-16
ORD000353,CUST00566,STR046,In-Store,2022-04-06,135425.5,Cancelled,
ORD000354,CUST00633,STR030,Online,2022-08-09,20472.5,Delivered,2023-11-02
ORD000355,CUST00417,STR001,Online,2023-01-15,5300.0,Delivered,2023-06-02
ORD000356,CUST03677,STR045,Online,2022-11-02,4560.0,Delivered,2023-12-11
ORD000357,CUST02632,STR004,In-Store,2022-12-03,5590.0,Shipped,
ORD000358,CUST03614,STR040,In-Store,2022-05-13,3123.0,Delivered,2023-09-13
ORD000359,CUST04496,STR043,Mobile App,2022-01-24,4050.0,Shipped,
ORD000360,CUST04401,STR007,In-Store,2023-03-01,11385.0,Delivered,2023-10-15
ORD000361,CUST02159,STR019,Mobile App,2022-02-04,4272.0,Cancelled,
ORD000362,CUST03031,STR045,In-Store,2023-03-06,372754.5,Delivered,2023-07-15
ORD000363,CUST00643,STR020,Mobile App,2022-12-24,36263.5,Delivered,2023-05-12
ORD000364,CUST03551,STR023,Online,2022-09-21,107700.0,Delivered,2023-02-17
ORD000365,CUST03378,STR017,In-Store,2022-09-15,8740.0,Delivered,2023-06-16
ORD000366,CUST03611,STR023,Online,2023-02-21,238133.0,Delivered,2023-12-26
ORD000367,CUST02715,STR048,Online,2023-06-04,97400.0,Delivered,2023-11-23
ORD000368,CUST00963,STR024,In-Store,2023-09-09,503.5,Delivered,2023-12-25
ORD000369,CUST00579,STR050,In-Store,2022-03-14,14586.0,Delivered,2022-06-25
ORD000370,CUST00327,STR045,Mobile App,2022-08-23,3059.0,Delivered,2023-03-16
ORD000371,CUST03866,STR004,Online,2022-11-11,15840.0,Cancelled,
ORD000372,CUST02278,STR025,In-Store,2022-10-17,109364.0,Delivered,2023-12-29
ORD000373,CUST01984,STR029,In-Store,2022-10-06,10251.0,Processing,
ORD000374,CUST03749,STR048,In-Store,2023-08-12,34285.0,Delivered,2023-10-30
ORD000375,CUST03150,STR022,Mobile App,2023-07-12,25100.0,Delivered,2023-09-24
ORD000376,CUST04591,STR048,In-Store,2023-05-31,4332.0,Delivered,2023-11-17
ORD000377,CUST03911,STR027,In-Store,2023-08-09,3310.0,Delivered,2023-10-18
ORD000378,CUST01213,STR023,Online,2022-04-13,1190.0,Shipped,
ORD000379,CUST04683,STR029,Online,2023-03-22,4860.0,Shipped,
ORD000380,CUST00669,STR038,Online,2022-07-14,10290.0,Shipped,
ORD000381,CUST04726,STR043,In-Store,2022-08-04,16762.0,Delivered,2022-08-19
ORD000382,CUST04350,STR023,In-Store,2023-04-04,5151.0,Delivered,2023-11-13
ORD000383,CUST01742,STR047,In-Store,2023-11-19,91545.0,Shipped,
ORD000384,CUST03649,STR031,Mobile App,2022-04-24,3104.0,Delivered,2022-06-19
ORD000385,CUST01105,STR024,Mobile App,2022-01-19,9288.0,Delivered,2022-02-24
ORD000386,CUST04410,STR021,In-Store,2022-11-28,3838.0,Delivered,2023-04-13
ORD000387,CUST04503,STR018,Online,2022-12-11,3934.0,Delivered,2023-03-15
ORD000388,CUST00027,STR046,Mobile App,2022-12-08,6021.0,Delivered,2023-12-18
ORD000389,CUST03852,STR009,In-Store,2023-12-25,800.0,Delivered,2023-12-29
ORD000390,CUST04558,STR032,Online,2023-07-23,10278.0,Delivered,2023-11-09
ORD000391,CUST03303,STR002,Online,2023-03-10,9966.0,Shipped,
ORD000392,CUST01413,STR042,Mobile App,2023-09-07,42358.0,Cancelled,
ORD000393,CUST03542,STR023,Online,2023-05-23,9930.0,Shipped,
ORD000394,CUST04023,STR007,In-Store,2022-10-22,63360.0,Delivered,2023-10-05
ORD000395,CUST03509,STR038,Online,2023-12-05,4380.0,Delivered,2023-12-08
ORD000396,CUST03181,STR039,Online,2023-03-14,12302.5,Delivered,2023-04-06
ORD000397,CUST00174,STR034,Online,2022-08-09,12300.0,Delivered,2022-11-08
ORD000398,CUST03541,STR037,Mobile App,2022-06-29,3268.0,Delivered,2022-09-29
ORD000399,CUST03108,STR044,In-Store,2022-12-27,35024.0,Processing,
ORD000400,CUST00323,STR016,Online,2022-04-20,13105.5,Delivered,2022-07-27
ORD000401,CUST00673,STR042,Online,2022-07-13,7845.0,Shipped,
ORD000402,CUST03545,STR042,In-Store,2022-06-07,43846.5,Delivered,2023-02-10
ORD000403,CUST03884,STR047,In-Store,2022-11-10,109445.0,Delivered,2023-07-11
ORD000404,CUST01120,STR044,In-Store,2023-04-10,25156.0,Delivered,2023-06-23
ORD000405,CUST02277,STR042,In-Store,2023-11-23,9360.0,Delivered,2023-12-24
ORD000406,CUST04827,STR016,In-Store,2023-11-13,44273.0,Delivered,2023-12-13
ORD000407,CUST02107,STR032,In-Store,2023-01-28,3268.0,Processing,
ORD000408,CUST01355,STR039,Online,2023-09-28,9060.0,Cancelled,
ORD000409,CUST02595,STR032,Online,2023-11-13,3440.0,Delivered,2023-12-28
ORD000410,CUST00066,STR030,In-Store,2023-08-04,14565.0,Delivered,2023-09-19
ORD000411,CUST03460,STR024,In-Store,2022-04-13,12000.0,Delivered,2022-07-02
ORD000412,CUST04772,STR014,Online,2022-03-06,45144.0,Delivered,2023-03-19
ORD000413,CUST03242,STR029,In-Store,2022-04-04,1215.0,Shipped,
ORD000414,CUST00538,STR043,In-Store,2022-10-09,2764.5,Delivered,2022-10-23
ORD000415,CUST04094,STR015,Online,2022-04-17,22035.0,Delivered,2023-08-22
ORD000416,CUST00363,STR006,In-Store,2022-01-06,30952.5,Delivered,2023-11-30
ORD000417,CUST02139,STR001,Mobile App,2023-03-02,17127.5,Delivered,2023-03-29
ORD000418,CUST01402,STR042,Online,2022-03-29,2385.0,Cancelled,
ORD000419,CUST02268,STR031,Online,2023-07-25,3496.0,Delivered,2023-10-19
ORD000420,CUST00431,STR006,Mobile App,2022-09-06,16670.0,Processing,
ORD000421,CUST01238,STR031,In-Store,2022-07-15,14442.0,Delivered,2023-06-15
ORD000422,CUST02103,STR033,In-Store,2022-12-07,714.0,Delivered,2023-03-03
ORD000423,CUST01471,STR020,In-Store,2022-09-25,13554.0,Delivered,2023-09-14
ORD000424,CUST04098,STR027,In-Store,2023-05-19,116950.0,Delivered,2023-12-03
ORD000425,CUST04088,STR007,In-Store,2022-11-04,96240.0,Delivered,2023-04-22
ORD000426,CUST02901,STR032,Online,2022-06-24,7644.0,Delivered,2022-09-25
ORD000427,CUST02450,STR018,In-Store,2023-10-02,20140.0,Cancelled,
ORD000428,CUST00154,STR034,In-Store,2023-12-18,530.0,Delivered,2023-12-28
ORD000429,CUST04193,STR043,In-Store,2022-07-01,12160.0,Delivered,2022-11-24
ORD000430,CUST02088,STR005,In-Store,2023-07-31,5035.0,Delivered,2023-11-05
ORD000431,CUST04416,STR006,In-Store,2022-01-11,6050.0,Delivered,2023-11-29
ORD000432,CUST01849,STR039,In-Store,2023-04-24,55136.0,Delivered,2023-07-15
ORD000433,CUST00310,STR002,In-Store,2023-03-19,90160.0,Delivered,2023-03-21
ORD000434,CUST03677,STR031,In-Store,2022-07-03,29661.0,Delivered,2022-12-31
ORD000435,CUST04533,STR049,Online,2023-08-24,272892.5,Shipped,
ORD000436,CUST00908,STR024,Online,2022-06-30,21376.0,Delivered,2023-04-13
ORD000437,CUST00446,STR034,In-Store,2022-04-15,17174.0,Delivered,2023-10-13
ORD000438,CUST04420,STR002,Online,2023-11-19,1680.0,Delivered,2023-12-02
ORD000439,CUST03400,STR007,In-Store,2023-07-27,5865.0,Delivered,2023-11-07
ORD000440,CUST01380,STR046,Online,2023-11-01,83920.0,Delivered,2023-12-30
ORD000441,CUST02762,STR040,Online,2023-09-30,3492.0,Delivered,2023-11-24
ORD000442,CUST03387,STR010,Mobile App,2023-02-20,126754.0,Shipped,
ORD000443,CUST01214,STR012,Online,2022-10-10,9406.0,Delivered,2023-12-05
ORD000444,CUST04579,STR032,Mobile App,2023-07-03,52923.5,Processing,
ORD000445,CUST02643,STR035,Online,2022-10-22,147090.0,Cancelled,
ORD000446,CUST04068,STR003,Online,2023-08-02,198786.0,Shipped,
ORD000447,CUST00418,STR041,In-Store,2022-11-19,366126.5,Delivered,2023-07-10
ORD000448,CUST03486,STR017,Online,2022-07-12,206114.5,Delivered,2023-11-17
ORD000449,CUST01719,STR035,In-Store,2022-01-01,1540.0,Delivered,2023-06-07
ORD000450,CUST01349,STR033,Online,2022-01-03,3580.0,Delivered,2023-12-14
ORD000451,CUST01148,STR035,Online,2022-11-24,64440.0,Shipped,
ORD000452,CUST02961,STR008,Online,2023-09-30,9930.0,Delivered,2023-10-03
ORD000453,CUST02940,STR048,Online,2022-10-24,1311.0,Delivered,2023-09-12
ORD000454,CUST00342,STR018,In-Store,2023-01-18,4380.0,Delivered,2023-04-06
ORD000455,CUST03874,STR027,In-Store,2022-05-29,2500.0,Delivered,2023-01-15
ORD000456,CUST04186,STR030,In-Store,2022-07-27,161158.0,Delivered,2022-12-26
ORD000457,CUST02472,STR008,Online,2022-07-30,24912.0,Delivered,2022-10-09
ORD000458,CUST04649,STR015,Mobile App,2023-02-03,8211.0,Delivered,2023-07-14
ORD000459,CUST04884,STR018,Online,2023-03-07,170525.0,Delivered,2023-05-01
ORD000460,CUST02405,STR025,In-Store,2023-10-31,4607.5,Processing,
ORD000461,CUST03924,STR027,In-Store,2022-09-03,139182.5,Cancelled,
ORD000462,CUST01961,STR007,In-Store,2023-01-31,53550.0,Delivered,2023-04-19
ORD000463,CUST04061,STR002,Online,2022-01-25,13720.0,Delivered,2023-02-17
ORD000464,CUST03513,STR033,Online,2022-02-11,2680.5,Shipped,
ORD000465,CUST04148,STR039,In-Store,2023-03-13,14370.0,Delivered,2023-12-22
ORD000466,CUST04308,STR010,Online,2022-02-14,10402.5,Delivered,2022-12-12
ORD000467,CUST03803,STR032,Online,2023-12-05,5400.0,Delivered,2023-12-05
ORD000468,CUST04616,STR033,In-Store,2023-11-03,17822.0,Shipped,
ORD000469,CUST01425,STR033,In-Store,2022-03-11,2544.0,Shipped,
ORD000470,CUST04131,STR044,Mobile App,2022-03-06,4930.0,Shipped,
ORD000471,CUST01339,STR024,Online,2023-11-20,1691.0,Delivered,2023-11-24
ORD000472,CUST03684,STR039,Online,2023-10-09,10090.0,Delivered,2023-10-14
ORD000473,CUST04568,STR004,In-Store,2022-09-28,13260.0,Delivered,2023-02-07
ORD000474,CUST02109,STR034,Mobile App,2023-07-19,33112.5,Delivered,2023-12-28
ORD000475,CUST01110,STR025,Online,2022-04-13,9070.0,Delivered,2023-03-06
ORD000476,CUST04964,STR037,In-Store,2023-12-02,133915.0,Delivered,2023-12-07
ORD000477,CUST02740,STR046,Mobile App,2022-09-04,1757.5,Delivered,2022-09-15
ORD000478,CUST02354,STR006,Online,2022-11-24,106352.0,Delivered,2023-09-24
ORD000479,CUST04934,STR018,Mobile App,2022-09-16,63412.5,Delivered,2023-04-26
ORD000480,CUST01105,STR003,In-Store,2022-01-15,8160.0,Processing,
ORD000481,CUST00112,STR049,Online,2023-03-29,320.0,Delivered,2023-12-02
ORD000482,CUST04187,STR043,Online,2023-03-14,4590.0,Delivered,2023-08-14
ORD000483,CUST01227,STR017,Online,2023-03-09,13590.0,Delivered,2023-11-01
ORD000484,CUST01328,STR009,Mobile App,2023-03-07,700.0,Delivered,2023-07-18
ORD000485,CUST00854,STR015,In-Store,2023-03-25,29528.0,Delivered,2023-12-18
ORD000486,CUST03198,STR009,Online,2023-10-25,26400.0,Shipped,
ORD000487,CUST03378,STR028,Mobile App,2022-03-03,18630.0,Delivered,2022-04-25
ORD000488,CUST04584,STR020,Online,2023-10-30,38350.0,Processing,
ORD000489,CUST02996,STR001,In-Store,2022-02-02,4636.0,Delivered,2022-11-21
ORD000490,CUST03198,STR041,In-Store,2023-08-23,2080.5,Delivered,2023-09-13
ORD000491,CUST00053,STR004,In-Store,2023-03-17,97396.0,Delivered,2023-08-01
ORD000492,CUST03278,STR009,In-Store,2023-05-18,198841.0,Delivered,2023-11-06
ORD000493,CUST04505,STR037,In-Store,2023-04-14,200342.0,Delivered,2023-11-04
ORD000494,CUST04666,STR007,Online,2023-04-04,14250.5,Delivered,2023-05-21
ORD000495,CUST01749,STR043,Mobile App,2022-01-01,47600.0,Delivered,2022-06-01
ORD000496,CUST03756,STR027,Mobile App,2022-09-21,7851.0,Delivered,2023-03-03
ORD000497,CUST01577,STR019,In-Store,2023-05-18,55360.0,Delivered,2023-09-25
ORD000498,CUST03064,STR045,In-Store,2022-12-27,38370.0,Delivered,2023-06-07
ORD000499,CUST04619,STR048,Online,2022-09-24,34725.0,Delivered,2023-11-28
ORD000500,CUST01350,STR049,Online,2022-04-12,248038.0,Delivered,2023-01-31
ORD000501,CUST01862,STR015,In-Store,2022-05-29,4864.0,Delivered,2023-10-21
ORD000502,CUST02314,STR046,Online,2023-04-29,7272.0,Processing,
ORD000503,CUST03939,STR010,In-Store,2023-06-07,104101.5,Delivered,2023-11-06
ORD000504,CUST04689,STR029,In-Store,2022-10-26,66774.5,Cancelled,
ORD000505,CUST01075,STR008,Online,2022-05-10,111908.0,Delivered,2022-07-22
ORD000506,CUST00015,STR022,In-Store,2023-04-26,5733.0,Delivered,2023-07-24
ORD000507,CUST03104,STR023,Mobile App,2023-10-29,8185.5,Delivered,2023-10-31
ORD000508,CUST03395,STR042,Online,2022-09-03,11245.0,Delivered,2023-08-04
ORD000509,CUST02208,STR021,In-Store,2023-04-29,6553.0,Delivered,2023-11-18
ORD000510,CUST00585,STR012,Online,2023-10-15,184947.5,Delivered,2023-12-10
ORD000511,CUST00206,STR040,Online,2023-10-23,6505.0,Delivered,2023-11-14
ORD000512,CUST02092,STR046,In-Store,2022-07-27,4240.0,Delivered,2023-12-16
ORD000513,CUST04968,STR034,Online,2023-05-18,16758.0,Delivered,2023-11-03
ORD000514,CUST02694,STR011,In-Store,2023-10-30,4800.0,Delivered,2023-11-18
ORD000515,CUST02966,STR018,Online,2023-11-27,12010.0,Shipped,
ORD000516,CUST01357,STR026,In-Store,2023-09-12,11490.0,Delivered,2023-11-28
ORD000517,CUST04730,STR021,Online,2022-10-18,20896.0,Delivered,2023-09-14
ORD000518,CUST03654,STR037,Mobile App,2022-08-22,6978.5,Delivered,2023-07-03
ORD000519,CUST03466,STR048,Online,2023-04-21,7905.0,Delivered,2023-06-03
ORD000520,CUST04086,STR034,In-Store,2023-11-10,32350.0,Delivered,2023-11-10
ORD000521,CUST02876,STR008,In-Store,2022-11-30,218910.0,Delivered,2023-12-08
ORD000522,CUST04558,STR030,In-Store,2023-12-02,50106.0,Delivered,2023-12-08
ORD000523,CUST00728,STR005,In-Store,2022-12-23,8303.0,Delivered,2023-03-01
ORD000524,CUST00216,STR029,Online,2023-09-10,17130.0,Delivered,2023-11-26
ORD000525,CUST02193,STR008,In-Store,2023-08-02,4800.0,Delivered,2023-11-08
ORD000526,CUST01441,STR041,Online,2022-07-27,900.0,Delivered,2023-10-27
ORD000527,CUST00610,STR023,In-Store,2022-08-23,477.0,Delivered,2022-09-22
ORD000528,CUST02626,STR044,Online,2023-07-09,3255.5,Delivered,2023-08-27
ORD000529,CUST00735,STR042,In-Store,2023-04-09,4200.0,Delivered,2023-08-29
ORD000530,CUST03058,STR027,In-Store,2022-03-21,16762.0,Delivered,2022-12-22
ORD000531,CUST01922,STR018,Mobile App,2022-03-25,6090.0,Delivered,2023-04-16
ORD000532,CUST02492,STR030,Online,2023-10-20,30038.0,Shipped,
ORD000533,CUST02465,STR006,In-Store,2022-12-12,10584.0,Delivered,2023-01-08
ORD000534,CUST02433,STR028,In-Store,2022-07-10,4632.5,Delivered,2023-06-17
ORD000535,CUST01805,STR030,Online,2022-01-13,25782.0,Delivered,2023-03-16
ORD000536,CUST01221,STR038,Online,2023-08-13,798.0,Shipped,
ORD000537,CUST00414,STR028,Online,2023-02-11,19400.0,Delivered,2023-12-03
ORD000538,CUST00481,STR018,Online,2023-04-17,19830.0,Delivered,2023-09-09
ORD000539,CUST03379,STR029,Online,2023-09-29,2403.0,Delivered,2023-10-07
ORD000540,CUST01219,STR010,In-Store,2023-06-08,15124.0,Delivered,2023-10-30
ORD000541,CUST04417,STR033,Mobile App,2022-06-06,3990.0,Delivered,2023-12-01
ORD000542,CUST03209,STR035,In-Store,2022-07-01,10560.0,Delivered,2023-02-25
ORD000543,CUST00101,STR050,Mobile App,2023-08-07,912.0,Delivered,2023-10-31
ORD000544,CUST04837,STR023,Online,2022-07-19,12406.0,Shipped,
ORD000545,CUST04276,STR005,Online,2023-07-03,15731.0,Delivered,2023-10-26
ORD000546,CUST00654,STR027,In-Store,2022-02-27,7196.0,Delivered,2022-10-26
ORD000547,CUST03844,STR035,Online,2022-08-17,8980.0,Delivered,2023-02-28
ORD000548,CUST04754,STR002,Online,2023-03-27,6030.0,Delivered,2023-08-08
ORD000549,CUST00492,STR050,Online,2023-07-14,4392.0,Delivered,2023-08-22
ORD000550,CUST04052,STR036,In-Store,2022-04-06,64185.5,Cancelled,
ORD000551,CUST04382,STR039,Online,2023-10-01,67398.0,Delivered,2023-12-01
ORD000552,CUST03823,STR044,Online,2023-09-16,43298.5,Delivered,2023-12-12
ORD000553,CUST04829,STR045,Online,2023-05-11,192477.5,Delivered,2023-11-24
ORD000554,CUST01248,STR044,Online,2022-11-08,2412.0,Delivered,2023-09-05
ORD000555,CUST02837,STR033,Mobile App,2022-07-05,500.0,Cancelled,
ORD000556,CUST01117,STR026,Online,2022-09-26,46160.0,Processing,
ORD000557,CUST01356,STR028,In-Store,2022-08-29,5160.0,Delivered,2023-10-06
ORD000558,CUST01490,STR006,Online,2023-10-11,5785.5,Delivered,2023-12-27
ORD000559,CUST02265,STR050,Online,2023-01-15,13680.0,Shipped,
ORD000560,CUST02970,STR024,In-Store,2022-09-12,17181.0,Delivered,2022-11-27
ORD000561,CUST01806,STR010,Online,2022-09-15,7750.0,Delivered,2023-09-29
ORD000562,CUST03954,STR037,Mobile App,2022-11-30,256840.0,Processing,
ORD000563,CUST01825,STR024,Online,2023-03-07,107156.5,Delivered,2023-03-28
ORD000564,CUST03899,STR044,In-Store,2023-06-16,3990.0,Delivered,2023-08-01
ORD000565,CUST04724,STR013,Mobile App,2023-04-08,4392.0,Delivered,2023-10-09
ORD000566,CUST04151,STR030,In-Store,2023-01-25,4200.0,Delivered,2023-04-04
ORD000567,CUST03425,STR010,In-Store,2023-12-25,29882.0,Delivered,2023-12-31
ORD000568,CUST02340,STR029,In-Store,2022-12-12,44322.0,Delivered,2023-10-10
ORD000569,CUST04816,STR035,In-Store,2023-06-22,27565.0,Delivered,2023-12-19
ORD000570,CUST01230,STR042,In-Store,2022-08-17,9695.5,Cancelled,
ORD000571,CUST03187,STR018,In-Store,2022-12-07,14060.0,Delivered,2023-11-08
ORD000572,CUST01684,STR018,In-Store,2022-09-20,296374.5,Delivered,2023-07-03
ORD000573,CUST03081,STR003,Mobile App,2023-03-19,23607.5,Delivered,2023-06-04
ORD000574,CUST01155,STR005,Online,2023-08-20,207867.0,Delivered,2023-12-24
ORD000575,CUST00867,STR049,Online,2023-03-08,7256.0,Delivered,2023-08-16
ORD000576,CUST00284,STR044,In-Store,2023-09-21,608.0,Delivered,2023-11-29
ORD000577,CUST04772,STR044,In-Store,2022-01-02,39431.0,Delivered,2022-10-18
ORD000578,CUST04882,STR048,Online,2022-07-29,7106.0,Delivered,2023-12-30
ORD000579,CUST02734,STR036,In-Store,2022-10-21,52430.0,Delivered,2023-05-22
ORD000580,CUST01741,STR036,In-Store,2022-08-18,4437.0,Delivered,2023-05-03
ORD000581,CUST00450,STR020,Online,2022-11-01,18734.0,Delivered,2023-07-08
ORD000582,CUST02699,STR050,Online,2022-09-25,14340.0,Delivered,2022-12-19
ORD000583,CUST04902,STR006,In-Store,2023-12-11,13880.0,Shipped,
ORD000584,CUST03611,STR020,Online,2022-08-11,49924.5,Delivered,2023-08-30
ORD000585,CUST00139,STR020,Online,2022-09-08,1520.0,Shipped,
ORD000586,CUST00753,STR006,In-Store,2023-09-18,1317.5,Shipped,
ORD000587,CUST00954,STR025,Online,2023-04-10,5500.0,Delivered,2023-10-03
ORD000588,CUST01846,STR007,Mobile App,2022-01-20,14745.0,Cancelled,
ORD000589,CUST04451,STR042,Online,2022-08-09,122440.5,Delivered,2022-12-07
ORD000590,CUST03302,STR003,Mobile App,2023-05-23,107700.0,Delivered,2023-11-17
ORD000591,CUST04681,STR036,Online,2022-07-29,8246.0,Delivered,2023-05-03
ORD000592,CUST03096,STR008,In-Store,2022-02-06,41910.0,Shipped,
ORD000593,CUST01814,STR043,Online,2023-08-29,24267.5,Delivered,2023-12-12
ORD000594,CUST01228,STR019,Mobile App,2023-05-05,18230.5,Delivered,2023-07-05
ORD000595,CUST01938,STR037,Online,2023-01-29,67468.5,Delivered,2023-08-10
ORD000596,CUST03999,STR024,Online,2022-11-14,47520.0,Delivered,2022-11-16
ORD000597,CUST00146,STR015,In-Store,2023-10-11,9775.5,Processing,
ORD000598,CUST02380,STR025,Mobile App,2022-10-22,5940.0,Delivered,2023-08-24
ORD000599,CUST00175,STR009,Online,2022-01-03,292221.0,Delivered,2022-05-05
ORD000600,CUST04739,STR011,Online,2023-04-18,33915.0,Delivered,2023-11-04
ORD000601,CUST01307,STR043,Online,2023-10-15,11312.0,Processing,
ORD000602,CUST04407,STR048,Mobile App,2023-07-26,13760.0,Shipped,
ORD000603,CUST04553,STR032,Online,2022-01-31,3840.0,Shipped,
ORD000604,CUST03997,STR025,In-Store,2022-04-01,33680.0,Delivered,2023-01-29
ORD000605,CUST02977,STR038,Online,2022-01-16,111255.0,Cancelled,
ORD000606,CUST03679,STR045,Online,2022-09-18,186120.0,Delivered,2022-10-17
ORD000607,CUST04273,STR008,Online,2023-03-17,10070.0,Delivered,2023-10-28
ORD000608,CUST02422,STR008,In-Store,2023-03-15,10410.0,Delivered,2023-06-26
